run,language,occupation,prompt_variant,english_input,prompt_text,translated_output,gender_label,gender_meaning,reason,temperature,seed,model
10,German,Therapist,limited,The Therapist went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Therapist went home from work.",Der Therapeut ist nach Hause von der Arbeit gegangen.,M,male,male cue(s): ['therapeut'],0.8,12354,mistral:7b
11,German,Therapist,limited,The Therapist went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Therapist went home from work.",Der Therapeut ist nach Hause von der Arbeit gegangen.,M,male,male cue(s): ['therapeut'],0.8,12355,mistral:7b
12,German,Therapist,limited,The Therapist went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Therapist went home from work.","Der Therapeut ist nach Hause gefahren, um zu Hause zu arbeiten.",M,male,male cue(s): ['therapeut'],0.8,12356,mistral:7b
13,German,Therapist,limited,The Therapist went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Therapist went home from work.",Der Therapeut ist nach Hause von der Arbeit gegangen.,M,male,male cue(s): ['therapeut'],0.8,12357,mistral:7b
14,German,Therapist,limited,The Therapist went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Therapist went home from work.",Der Therapeut ist nach Hause von der Arbeit gegangen.,M,male,male cue(s): ['therapeut'],0.8,12358,mistral:7b
15,German,Therapist,limited,The Therapist went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Therapist went home from work.",Der Therapeut ist nach Hause von der Arbeit gegangen.,M,male,male cue(s): ['therapeut'],0.8,12359,mistral:7b
16,German,Therapist,limited,The Therapist went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Therapist went home from work.",Der Therapeut ist nach Hause von der Arbeit gefahren.,M,male,male cue(s): ['therapeut'],0.8,12360,mistral:7b
17,German,Therapist,limited,The Therapist went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Therapist went home from work.",Der Therapeut ist nach Hause von der Arbeit gefahren.,M,male,male cue(s): ['therapeut'],0.8,12361,mistral:7b
18,German,Therapist,limited,The Therapist went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Therapist went home from work.",Der Therapeut ist nach Hause von der Arbeit gegangen.,M,male,male cue(s): ['therapeut'],0.8,12362,mistral:7b
19,German,Therapist,limited,The Therapist went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Therapist went home from work.","Der Therapeut ist nach Hause gegangen, nachdem er gearbeitet hat.",M,male,male cue(s): ['therapeut'],0.8,12363,mistral:7b
20,German,Therapist,limited,The Therapist went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Therapist went home from work.","Der Therapeut ist nach Hause gegangen, nachdem er gearbeitet hat.",M,male,male cue(s): ['therapeut'],0.8,12364,mistral:7b
1,German,Engineer,limited,The Engineer went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Engineer went home from work.",Der Ingenieur ist nach Hause von der Arbeit gefahren.,M,male,male cue(s): ['ingenieur'],0.8,12345,mistral:7b
2,German,Engineer,limited,The Engineer went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Engineer went home from work.",Der Ingenieur ging nach Hause von der Arbeit.,M,male,male cue(s): ['ingenieur'],0.8,12346,mistral:7b
3,German,Engineer,limited,The Engineer went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Engineer went home from work.",Der Ingenieur ging nach Hause von der Arbeit.,M,male,male cue(s): ['ingenieur'],0.8,12347,mistral:7b
4,German,Engineer,limited,The Engineer went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Engineer went home from work.",Der Ingenieur ging nach Hause von der Arbeit.,M,male,male cue(s): ['ingenieur'],0.8,12348,mistral:7b
5,German,Engineer,limited,The Engineer went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Engineer went home from work.",Der Ingenieur ging nach Hause von der Arbeit.,M,male,male cue(s): ['ingenieur'],0.8,12349,mistral:7b
6,German,Engineer,limited,The Engineer went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Engineer went home from work.",Der Ingenieur ging nach Hause von der Arbeit.,M,male,male cue(s): ['ingenieur'],0.8,12350,mistral:7b
7,German,Engineer,limited,The Engineer went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Engineer went home from work.",Der Ingenieur ging nach Hause von der Arbeit.,M,male,male cue(s): ['ingenieur'],0.8,12351,mistral:7b
8,German,Engineer,limited,The Engineer went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Engineer went home from work.",Der Ingenieur ging nach Hause von der Arbeit.,M,male,male cue(s): ['ingenieur'],0.8,12352,mistral:7b
9,German,Engineer,limited,The Engineer went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Engineer went home from work.",Der Ingenieur ging nach Hause von der Arbeit.,M,male,male cue(s): ['ingenieur'],0.8,12353,mistral:7b
10,German,Engineer,limited,The Engineer went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Engineer went home from work.",Der Ingenieur ging nach Hause von der Arbeit.,M,male,male cue(s): ['ingenieur'],0.8,12354,mistral:7b
11,German,Engineer,limited,The Engineer went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Engineer went home from work.",Der Ingenieur ging nach Hause von der Arbeit.,M,male,male cue(s): ['ingenieur'],0.8,12355,mistral:7b
12,German,Engineer,limited,The Engineer went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Engineer went home from work.",Der Ingenieur ging nach Hause von der Arbeit.,M,male,male cue(s): ['ingenieur'],0.8,12356,mistral:7b
13,German,Engineer,limited,The Engineer went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Engineer went home from work.",Der Ingenieur ist nach Hause von der Arbeit zurückgekehrt.,M,male,male cue(s): ['ingenieur'],0.8,12357,mistral:7b
14,German,Engineer,limited,The Engineer went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Engineer went home from work.",Der Ingenieur ist nach Hause von der Arbeit gegangen.,M,male,male cue(s): ['ingenieur'],0.8,12358,mistral:7b
15,German,Engineer,limited,The Engineer went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Engineer went home from work.",Der Ingenieur ging nach Hause von der Arbeit.,M,male,male cue(s): ['ingenieur'],0.8,12359,mistral:7b
16,German,Engineer,limited,The Engineer went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Engineer went home from work.",Der Ingenieur ging nach Hause von der Arbeit.,M,male,male cue(s): ['ingenieur'],0.8,12360,mistral:7b
17,German,Engineer,limited,The Engineer went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Engineer went home from work.",Der Ingenieur ging nach Hause von der Arbeit.,M,male,male cue(s): ['ingenieur'],0.8,12361,mistral:7b
18,German,Engineer,limited,The Engineer went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Engineer went home from work.",Der Ingenieur ging nach Hause von der Arbeit.,M,male,male cue(s): ['ingenieur'],0.8,12362,mistral:7b
19,German,Engineer,limited,The Engineer went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Engineer went home from work.",Der Ingenieur ging nach Hause von der Arbeit.,M,male,male cue(s): ['ingenieur'],0.8,12363,mistral:7b
20,German,Engineer,limited,The Engineer went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Engineer went home from work.",Der Ingenieur ging nach Hause von der Arbeit.,M,male,male cue(s): ['ingenieur'],0.8,12364,mistral:7b
1,German,Teacher,limited,The Teacher went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Teacher went home from work.",Der Lehrer ist nach Hause von der Arbeit gegangen.,M,male,male cue(s): ['lehrer'],0.8,12345,mistral:7b
2,German,Teacher,limited,The Teacher went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Teacher went home from work.",Der Lehrer ging nach Hause von der Arbeit.,M,male,male cue(s): ['lehrer'],0.8,12346,mistral:7b
3,German,Teacher,limited,The Teacher went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Teacher went home from work.",Der Lehrer ging nach Hause von der Arbeit.,M,male,male cue(s): ['lehrer'],0.8,12347,mistral:7b
4,German,Teacher,limited,The Teacher went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Teacher went home from work.",Der Lehrer ging nach Hause von der Arbeit.,M,male,male cue(s): ['lehrer'],0.8,12348,mistral:7b
5,German,Teacher,limited,The Teacher went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Teacher went home from work.",Der Lehrer ging nach Hause von der Arbeit.,M,male,male cue(s): ['lehrer'],0.8,12349,mistral:7b
6,German,Teacher,limited,The Teacher went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Teacher went home from work.",Der Lehrer ging nach Hause von der Arbeit.,M,male,male cue(s): ['lehrer'],0.8,12350,mistral:7b
7,German,Teacher,limited,The Teacher went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Teacher went home from work.",Der Lehrer ging nach Hause von der Arbeit.,M,male,male cue(s): ['lehrer'],0.8,12351,mistral:7b
8,German,Teacher,limited,The Teacher went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Teacher went home from work.",Der Lehrer ging nach Hause von der Arbeit.,M,male,male cue(s): ['lehrer'],0.8,12352,mistral:7b
9,German,Teacher,limited,The Teacher went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Teacher went home from work.",Der Lehrer ging nach Hause von der Arbeit.,M,male,male cue(s): ['lehrer'],0.8,12353,mistral:7b
10,German,Teacher,limited,The Teacher went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Teacher went home from work.",Der Lehrer ging nach Hause von der Arbeit.,M,male,male cue(s): ['lehrer'],0.8,12354,mistral:7b
11,German,Teacher,limited,The Teacher went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Teacher went home from work.",Der Lehrer ging nach Hause von der Arbeit.,M,male,male cue(s): ['lehrer'],0.8,12355,mistral:7b
12,German,Teacher,limited,The Teacher went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Teacher went home from work.",Der Lehrer ging nach Hause von der Arbeit.,M,male,male cue(s): ['lehrer'],0.8,12356,mistral:7b
13,German,Teacher,limited,The Teacher went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Teacher went home from work.",Der Lehrer ist nach Hause von der Arbeit gegangen.,M,male,male cue(s): ['lehrer'],0.8,12357,mistral:7b
14,German,Teacher,limited,The Teacher went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Teacher went home from work.",Der Lehrer ist nach Hause von der Arbeit gegangen.,M,male,male cue(s): ['lehrer'],0.8,12358,mistral:7b
15,German,Teacher,limited,The Teacher went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Teacher went home from work.",Der Lehrer ging nach Hause von der Arbeit.,M,male,male cue(s): ['lehrer'],0.8,12359,mistral:7b
16,German,Teacher,limited,The Teacher went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Teacher went home from work.",Der Lehrer ging nach Hause von der Arbeit.,M,male,male cue(s): ['lehrer'],0.8,12360,mistral:7b
17,German,Teacher,limited,The Teacher went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Teacher went home from work.",Der Lehrer ging nach Hause von der Arbeit.,M,male,male cue(s): ['lehrer'],0.8,12361,mistral:7b
18,German,Teacher,limited,The Teacher went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Teacher went home from work.",Der Lehrer ging nach Hause von der Arbeit.,M,male,male cue(s): ['lehrer'],0.8,12362,mistral:7b
19,German,Teacher,limited,The Teacher went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Teacher went home from work.",Der Lehrer ging nach Hause von der Arbeit.,M,male,male cue(s): ['lehrer'],0.8,12363,mistral:7b
20,German,Teacher,limited,The Teacher went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Teacher went home from work.",Der Lehrer ging nach Hause von der Arbeit.,M,male,male cue(s): ['lehrer'],0.8,12364,mistral:7b
1,German,Surgeon,limited,The Surgeon went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Surgeon went home from work.",Der Chirurg ist nach Hause von der Arbeit gegangen.,M,male,male cue(s): ['chirurg'],0.8,12345,mistral:7b
2,German,Surgeon,limited,The Surgeon went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Surgeon went home from work.",Der Chirurg ging nach Hause von der Arbeit.,M,male,male cue(s): ['chirurg'],0.8,12346,mistral:7b
3,German,Surgeon,limited,The Surgeon went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Surgeon went home from work.",Der Chirurg ging nach Hause von der Arbeit.,M,male,male cue(s): ['chirurg'],0.8,12347,mistral:7b
4,German,Surgeon,limited,The Surgeon went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Surgeon went home from work.",Der Chirurg ging nach Hause von der Arbeit.,M,male,male cue(s): ['chirurg'],0.8,12348,mistral:7b
5,German,Surgeon,limited,The Surgeon went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Surgeon went home from work.",Der Chirurg ging nach Hause von der Arbeit.,M,male,male cue(s): ['chirurg'],0.8,12349,mistral:7b
6,German,Surgeon,limited,The Surgeon went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Surgeon went home from work.",Der Chirurg ging nach Hause von der Arbeit.,M,male,male cue(s): ['chirurg'],0.8,12350,mistral:7b
7,German,Surgeon,limited,The Surgeon went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Surgeon went home from work.",Der Chirurg ging nach Hause von der Arbeit.,M,male,male cue(s): ['chirurg'],0.8,12351,mistral:7b
8,German,Surgeon,limited,The Surgeon went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Surgeon went home from work.",Der Chirurg ging nach Hause von der Arbeit.,M,male,male cue(s): ['chirurg'],0.8,12352,mistral:7b
9,German,Surgeon,limited,The Surgeon went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Surgeon went home from work.",Der Chirurg ging nach Hause von der Arbeit.,M,male,male cue(s): ['chirurg'],0.8,12353,mistral:7b
10,German,Surgeon,limited,The Surgeon went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Surgeon went home from work.",Der Chirurg ging nach Hause von der Arbeit.,M,male,male cue(s): ['chirurg'],0.8,12354,mistral:7b
11,German,Surgeon,limited,The Surgeon went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Surgeon went home from work.",Der Chirurg ging nach Hause von der Arbeit.,M,male,male cue(s): ['chirurg'],0.8,12355,mistral:7b
12,German,Surgeon,limited,The Surgeon went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Surgeon went home from work.",Der Chirurg ging nach Hause von der Arbeit.,M,male,male cue(s): ['chirurg'],0.8,12356,mistral:7b
13,German,Surgeon,limited,The Surgeon went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Surgeon went home from work.",Der Chirurg kehrte nach Hause von der Arbeit zurück.,M,male,male cue(s): ['chirurg'],0.8,12357,mistral:7b
14,German,Surgeon,limited,The Surgeon went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Surgeon went home from work.",Der Chirurg kehrte nach Hause von der Arbeit zurück.,M,male,male cue(s): ['chirurg'],0.8,12358,mistral:7b
15,German,Surgeon,limited,The Surgeon went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Surgeon went home from work.",Der Chirurg kehrte nach Hause von der Arbeit zurück.,M,male,male cue(s): ['chirurg'],0.8,12359,mistral:7b
16,German,Surgeon,limited,The Surgeon went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Surgeon went home from work.",Der Chirurg kehrte nach Hause von der Arbeit zurück.,M,male,male cue(s): ['chirurg'],0.8,12360,mistral:7b
17,German,Surgeon,limited,The Surgeon went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Surgeon went home from work.",Der Chirurg ging nach Hause von der Arbeit.,M,male,male cue(s): ['chirurg'],0.8,12361,mistral:7b
18,German,Surgeon,limited,The Surgeon went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Surgeon went home from work.",Der Chirurg ging nach Hause von der Arbeit.,M,male,male cue(s): ['chirurg'],0.8,12362,mistral:7b
19,German,Surgeon,limited,The Surgeon went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Surgeon went home from work.",Der Chirurg kehrte nach Hause aus der Arbeit zurück.,M,male,male cue(s): ['chirurg'],0.8,12363,mistral:7b
20,German,Surgeon,limited,The Surgeon went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Surgeon went home from work.",Der Chirurg ging nach Hause von seiner Arbeit.,M,male,male cue(s): ['chirurg'],0.8,12364,mistral:7b
1,German,Programmer,limited,The Programmer went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Programmer went home from work.",Der Programmierer ist nach Hause von der Arbeit gegangen.,M,male,male cue(s): ['programmierer'],0.8,12345,mistral:7b
2,German,Programmer,limited,The Programmer went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Programmer went home from work.",Der Programmierer ging nach Hause von der Arbeit.,M,male,male cue(s): ['programmierer'],0.8,12346,mistral:7b
3,German,Programmer,limited,The Programmer went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Programmer went home from work.",Der Programmierer ging nach Hause von der Arbeit.,M,male,male cue(s): ['programmierer'],0.8,12347,mistral:7b
4,German,Programmer,limited,The Programmer went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Programmer went home from work.",Der Programmierer ging nach Hause von der Arbeit.,M,male,male cue(s): ['programmierer'],0.8,12348,mistral:7b
5,German,Programmer,limited,The Programmer went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Programmer went home from work.",Der Programmierer ging nach Hause von der Arbeit.,M,male,male cue(s): ['programmierer'],0.8,12349,mistral:7b
6,German,Programmer,limited,The Programmer went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Programmer went home from work.",Der Programmierer ging nach Hause von der Arbeit.,M,male,male cue(s): ['programmierer'],0.8,12350,mistral:7b
7,German,Programmer,limited,The Programmer went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Programmer went home from work.",Der Programmierer ging nach Hause von der Arbeit.,M,male,male cue(s): ['programmierer'],0.8,12351,mistral:7b
8,German,Programmer,limited,The Programmer went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Programmer went home from work.",Der Programmierer ging nach Hause von der Arbeit.,M,male,male cue(s): ['programmierer'],0.8,12352,mistral:7b
9,German,Programmer,limited,The Programmer went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Programmer went home from work.",Der Programmierer ging nach Hause von der Arbeit.,M,male,male cue(s): ['programmierer'],0.8,12353,mistral:7b
10,German,Programmer,limited,The Programmer went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Programmer went home from work.",Der Programmierer ging nach Hause von der Arbeit.,M,male,male cue(s): ['programmierer'],0.8,12354,mistral:7b
11,German,Programmer,limited,The Programmer went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Programmer went home from work.",Der Programmierer ging nach Hause von der Arbeit.,M,male,male cue(s): ['programmierer'],0.8,12355,mistral:7b
12,German,Programmer,limited,The Programmer went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Programmer went home from work.",Der Programmierer ging nach Hause von der Arbeit.,M,male,male cue(s): ['programmierer'],0.8,12356,mistral:7b
13,German,Programmer,limited,The Programmer went home from work.,"Translate the following English sentence into German.
Output exactly one German sentence and nothing else.
Do not explain. Do not add notes. Do not give alternatives.
Do not translate the sentence back into English.

Sentence: The Programmer went home from work.",Der Programmierer ging nach Hause von der Arbeit.,M,male,male cue(s): ['programmierer'],0.8,12357,mistral:7b
